date,home,away,winner,loser,winner_pts,loser_pts,end_type
2025-04-19,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,5,3,REG
2025-04-20,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,5,1,REG
2025-04-20,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,4,1,REG
2025-04-20,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,6,2,REG
2025-04-21,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,4,2,REG
2025-04-21,Washington Capitals,Montreal Canadiens,Washington Capitals,Montreal Canadiens,3,2,OT
2025-04-21,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,2,1,REG
2025-04-22,Dallas Stars,Colorado Avalanche,Dallas Stars,Colorado Avalanche,4,3,OT
2025-04-22,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,6,5,REG
2025-04-22,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,3,1,REG
2025-04-22,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,3,2,OT
2025-04-23,Tampa Bay Lightning,Florida Panthers,Florida Panthers,Tampa Bay Lightning,6,2,REG
2025-04-23,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,Vegas Golden Knights,5,2,REG
2025-04-23,Washington Capitals,Montreal Canadiens,Washington Capitals,Montreal Canadiens,3,1,REG
2025-04-24,Colorado Avalanche,Dallas Stars,Dallas Stars,Colorado Avalanche,2,1,OT
2025-04-24,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,6,2,REG
2025-04-24,Tampa Bay Lightning,Florida Panthers,Florida Panthers,Tampa Bay Lightning,2,0,REG
2025-04-24,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,Ottawa Senators,3,2,OT
2025-04-25,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,5,2,REG
2025-04-25,St. Louis Blues,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,6,2,REG
2025-04-25,Montreal Canadiens,Washington Capitals,Montreal Canadiens,Washington Capitals,6,3,REG
2025-04-26,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,3,2,OT
2025-04-26,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,7,4,REG
2025-04-26,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,Florida Panthers,5,1,REG
2025-04-26,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,Minnesota Wild,4,3,OT
2025-04-26,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,4,3,OT
2025-04-27,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,4,0,REG
2025-04-27,St. Louis Blues,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,5,1,REG
2025-04-27,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,New Jersey Devils,5,2,REG
2025-04-27,Montreal Canadiens,Washington Capitals,Washington Capitals,Montreal Canadiens,5,2,REG
2025-04-28,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,4,3,OT
2025-04-28,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,4,2,REG
2025-04-29,Dallas Stars,Colorado Avalanche,Dallas Stars,Colorado Avalanche,6,2,REG
2025-04-29,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Toronto Maple Leafs,4,0,REG
2025-04-29,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,5,4,OT
2025-04-30,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,3,2,OT
2025-04-30,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,Los Angeles Kings,3,1,REG
2025-04-30,Washington Capitals,Montreal Canadiens,Washington Capitals,Montreal Canadiens,4,1,REG
2025-04-30,Tampa Bay Lightning,Florida Panthers,Florida Panthers,Tampa Bay Lightning,6,3,REG
2025-05-01,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,5,3,REG
2025-05-01,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,Ottawa Senators,4,2,REG
2025-05-01,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,Minnesota Wild,3,2,REG
2025-05-02,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,7,4,REG
2025-05-02,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,6,4,REG
2025-05-03,St. Louis Blues,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,5,2,REG
2025-05-04,Dallas Stars,Colorado Avalanche,Dallas Stars,Colorado Avalanche,4,2,REG
2025-05-04,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,4,3,OT
2025-05-06,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,Florida Panthers,5,4,REG
2025-05-06,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,Washington Capitals,2,1,OT
2025-05-07,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,Vegas Golden Knights,4,2,REG
2025-05-07,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,Florida Panthers,4,3,REG
2025-05-08,Winnipeg Jets,Dallas Stars,Dallas Stars,Winnipeg Jets,3,2,REG
2025-05-08,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,3,1,REG
2025-05-09,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,Vegas Golden Knights,5,4,OT
2025-05-09,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,5,4,OT
2025-05-10,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,4,0,REG
2025-05-10,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,Washington Capitals,4,0,REG
2025-05-11,Edmonton Oilers,Vegas Golden Knights,Vegas Golden Knights,Edmonton Oilers,4,3,REG
2025-05-11,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,5,2,REG
2025-05-11,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,2,0,REG
2025-05-12,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,Washington Capitals,5,2,REG
2025-05-13,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,3,0,REG
2025-05-14,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,3,1,REG
2025-05-14,Toronto Maple Leafs,Florida Panthers,Florida Panthers,Toronto Maple Leafs,5,1,REG
2025-05-15,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,Washington Capitals,3,1,REG
2025-05-16,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,4,0,REG
2025-05-17,Florida Panthers,Toronto Maple Leafs,Toronto Maple Leafs,Florida Panthers,2,0,REG
2025-05-18,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,2,1,OT
2025-05-18,Toronto Maple Leafs,Florida Panthers,Florida Panthers,Toronto Maple Leafs,5,1,REG
2025-05-21,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,5,2,REG
2025-05-22,Dallas Stars,Edmonton Oilers,Dallas Stars,Edmonton Oilers,6,3,REG
2025-05-23,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,4,0,REG
2025-05-24,Dallas Stars,Edmonton Oilers,Edmonton Oilers,Dallas Stars,3,0,REG
2025-05-25,Florida Panthers,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,6,2,REG
2025-05-25,Edmonton Oilers,Dallas Stars,Edmonton Oilers,Dallas Stars,5,1,REG
2025-05-27,Florida Panthers,Carolina Hurricanes,Carolina Hurricanes,Florida Panthers,3,0,REG
2025-05-28,Edmonton Oilers,Dallas Stars,Edmonton Oilers,Dallas Stars,4,1,REG
2025-05-29,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,5,3,REG
2025-05-30,Dallas Stars,Edmonton Oilers,Edmonton Oilers,Dallas Stars,6,3,REG
2025-06-05,Edmonton Oilers,Florida Panthers,Edmonton Oilers,Florida Panthers,4,3,OT
2025-06-07,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,5,4,OT
2025-06-10,Florida Panthers,Edmonton Oilers,Florida Panthers,Edmonton Oilers,5,1,REG
2025-06-13,Florida Panthers,Edmonton Oilers,Edmonton Oilers,Florida Panthers,5,4,OT
2025-06-15,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,5,2,REG
2025-06-18,Florida Panthers,Edmonton Oilers,Florida Panthers,Edmonton Oilers,5,1,REG
