date,home,away,winner,loser,winner_pts,loser_pts,end_type
2018-05-17,Vegas Golden Knights,Winnipeg Jets,Vegas Golden Knights,Winnipeg Jets,4,2,REG
2018-05-18,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,Washington Capitals,4,2,REG
2018-05-19,Vegas Golden Knights,Winnipeg Jets,Vegas Golden Knights,Winnipeg Jets,3,2,REG
2018-05-19,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,Washington Capitals,3,2,REG
2018-05-20,Winnipeg Jets,Vegas Golden Knights,Vegas Golden Knights,Winnipeg Jets,2,1,REG
2018-05-22,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,3,0,REG
2018-05-24,Tampa Bay Lightning,Washington Capitals,Washington Capitals,Tampa Bay Lightning,4,0,REG
2018-05-29,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,Washington Capitals,6,4,REG
2018-05-31,Vegas Golden Knights,Washington Capitals,Washington Capitals,Vegas Golden Knights,3,2,REG
2018-06-03,Washington Capitals,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,3,1,REG
2018-06-05,Washington Capitals,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,6,2,REG
2018-06-08,Vegas Golden Knights,Washington Capitals,Washington Capitals,Vegas Golden Knights,4,3,REG
